addr,amount,id,lat,lng,name,notice,tel,testkit,updatedAt,max
臺中市龍井區遊園南路179號1樓,312,5903170048,24.18216,120.5843,龍井新庄藥局,於5/9號開始，實名制快篩星期一到星期六晚上8點準時開賣，現場排隊購買.,(04)26322169,羅氏家用新冠病毒抗原自我檢測套組,1655868094,0
臺南市新營區新南里民治路242號,622,5905010143,23.30767,120.3041,啄木鳥藥師藥局,無,(06)6590248,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺南市善化區中山路181號1、2樓,368,5905070201,23.13256,120.3006,善化啄木鳥藥局,無,(06)5853585,羅氏家用新冠病毒抗原自我檢測套組,1666237262,0
臺南市歸仁區中山路三段12號,350,5905280109,22.96765,120.2875,大樹青青藥局,無,(06)2300301,羅氏家用新冠病毒抗原自我檢測套組,1677407222,0
臺南市關廟區中央路263號1樓,623,5905290034,22.96109,120.3272,大樹關廟藥局,無,(06)5965889,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺南市永康區振興路46號1樓,517,5905311154,23.01167,120.2338,佑心藥局,8:30-12:00;15:00-17:30;18:30-21:00,(06)3022516,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺南市南區金華路二段129號1樓,389,5905330284,22.98035,120.1911,大樹佳華藥局,無,(06)2641238,羅氏家用新冠病毒抗原自我檢測套組,1675841042,0
高雄市鳳山區八德路246－5號1樓,443,5907010365,22.63853,120.3568,科健藥局,下午3:30開始換購,(07)7777868,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
高雄市鼓山區華榮路10號,433,5907290309,22.66156,120.2973,鼓山藥局,快篩實名制，每天16:00開始販售，售完為止;,(07)5520017,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新北市板橋區龍泉街110號,741,5931011947,25.02454,121.4568,長弘藥局,無,(02)22558789,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新北市板橋區自由路21號,732,5931014555,25.02296,121.4654,廣益藥局,下午4點15開始賣快篩,(02)22545726,羅氏家用新冠病毒抗原自我檢測套組,1677485792,0
新北市板橋區中山路1段96號(1樓),461,5931017172,25.01016,121.4622,順儷府中藥局,無,(02)29541199,羅氏家用新冠病毒抗原自我檢測套組,1661931814,0
新北市中和區民享街87號1樓,638,5931045041,25.00162,121.4744,大誠藥局,無,(02)22258394,羅氏家用新冠病毒抗原自我檢測套組,1677572192,0
新北市淡水區新市一路3段117－1號(含夾層),569,5931102103,25.18314,121.4468,四季寶健保藥局,無,(02)26283199,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新北市淡水區水源街1段133號1樓,507,5931102489,25.172,121.447,水源藥局,快篩實名制，每天16:00開始販售，售完為止;,(02)26295233,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新北市蘆洲區長榮路61、61－1號1樓,332,5931143319,25.0833,121.4624,大樹長榮藥局,無,(02)28480567,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
桃園市中壢區福州二街419號,746,5932022355,24.968,121.2325,新家福藥局,實名制快篩販售時間: 15:30開始至售完為止,(03)4621658,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
桃園市中壢區健行路139號,551,5932023058,24.94943,121.2275,福澤健行藥局,家用快篩販賣時段15:30至售完為止,(03)4681988,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新竹縣竹東鎮朝陽路1號1、2樓,596,5933031769,24.74199,121.0852,竹東朝陽藥局,快篩實名制，每天16:00開始販售，售完為止;,(03)5111166,羅氏家用新冠病毒抗原自我檢測套組,1672366502,0
新竹縣竹北市成功三路69號,353,5933053292,24.81934,121.0239,成功藥局,快篩實名制，每天16:00開始販售，售完為止;,(03)5509117,羅氏家用新冠病毒抗原自我檢測套組,1677571472,0
雲林縣斗南鎮南昌路112號,523,5939021614,23.67321,120.4791,斗南藥局,快篩實名制，每天16:00開始販售，售完為止;,(05)5960102,羅氏家用新冠病毒抗原自我檢測套組,1659110102,0
雲林縣北港鎮華勝路99號,421,5939061949,23.57559,120.2986,大樹北港藥局,快篩實名制，每天16:00開始販售，售完為止;,(05)7830783,羅氏家用新冠病毒抗原自我檢測套組,1667307753,0
屏東縣屏東市林森路54－1號,472,5943013871,22.67267,120.4935,人和藥局,快篩試劑每日早上八點開始販售，售完為止,(08)7663883,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
屏東縣屏東市和平路35號,478,5943014341,22.66651,120.4785,和平藥局,無,(08)7556696,羅氏家用新冠病毒抗原自我檢測套組,1678528352,0
臺北市南港區成福路16號,595,5901122062,25.04561,121.586,躍獅忠孝藥局,下午3:30開始販售快篩，不發放號碼牌,(02)27862829,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市西區五權五街119號1樓,407,5903240367,24.13635,120.6601,宇祥藥局,實名制快篩 09:00-21:00 販售.領取,(04)23728239,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市北屯區崇德路二段31號,346,5903290965,24.16962,120.685,崇德藥局,無,(04)22361331,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺南市學甲區中正路135號1樓,464,5905080056,23.23029,120.1793,大樹學甲藥局,快篩實名制，每天16:00開始販售，售完為止;,(06)7820001,羅氏家用新冠病毒抗原自我檢測套組,1662652562,0
臺南市東區東寧路436號1樓,463,5905320868,22.9895,120.2291,大樹東寧藥局,快篩實名制，每天16:00開始販售，售完為止;,(06)2360006,羅氏家用新冠病毒抗原自我檢測套組,1664465672,0
臺南市東區中華東路三段181、183號1樓,543,5905320886,22.97667,120.2259,中華崇德藥局,無,(06)2880800,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺南市安南區北安路三段158號1樓,442,5905370466,23.04256,120.2036,大樹北安藥局,無,(06)2553633,羅氏家用新冠病毒抗原自我檢測套組,1680862532,0
基隆市信義區深溪路126號1樓,523,5911071536,25.13375,121.7827,小不點健保藥局,無,(02)24683985,羅氏家用新冠病毒抗原自我檢測套組,1678290752,0
新竹市東區林森路188號,78,5912012620,24.79907,120.9641,新康藥局,快篩試劑星期一至星期六皆為中午12:30開始發放;星期日下午4:00發放,(03)5256938,羅氏家用新冠病毒抗原自我檢測套組,1652244274,0
臺中市西區吉龍里美村路一段670號,425,5917030146,24.13555,120.6615,新永富藥局,販售..必達定.維他命D3.化痰素.C1000發泡錠.殺菌喉片.N95口罩,(04)23766127,羅氏家用新冠病毒抗原自我檢測套組,1657760672,0
臺南市東區大同路一段163號,599,5921012085,22.98503,120.2113,台安藥局,無,(06)2150011,羅氏家用新冠病毒抗原自我檢測套組,1679475812,0
嘉義市西區友愛路270、272號,488,5922021006,23.4837,120.4339,竹圍藥局,快篩實名制，每天16:00開始販售，售完為止;,(05)2811233,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新北市三重區力行路2段136巷49弄2號,618,5931020446,25.07519,121.4793,玉美藥局,實名制快篩:現場販售.僅收現金沒有刷卡悠遊卡,(02)22879836,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新北市新莊區中和街130號1樓,490,5931069765,25.04809,121.4475,健業藥妝藥局,營業時間:早上9點~晚上11點,(02)22796279,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新北市樹林區東華街89號1樓,1352,5931072217,24.98048,121.4159,樹林健業藥局,無,(02)86851736,羅氏家用新冠病毒抗原自我檢測套組,1680882752,0
新北市汐止區宜興街11號1樓,424,5931112047,25.0416,121.6213,吉安康健保藥師藥局,無,(02)26405881,羅氏家用新冠病毒抗原自我檢測套組,1677494702,0
新北市汐止區建成路59巷1號1樓,491,5931112690,25.0732,121.6618,國升藥局,無,(02)26419459,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新北市蘆洲區民權路122號1樓,433,5931143364,25.08868,121.4734,光禾藥局,無,(02)28480050,羅氏家用新冠病毒抗原自我檢測套組,1681401152,0
臺中市太平區中山路3段85號,490,5936190676,24.14861,120.7173,中美藥師藥局,無,(04)22778238,羅氏家用新冠病毒抗原自我檢測套組,1664664842,0
彰化縣伸港鄉新港村信義路71號,470,5937101271,24.14681,120.4859,信義藥局,無,(04)7982232,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
南投縣南投市彰南路二段21號,984,5938011909,23.90847,120.6845,彰南藥局,無,(049)2230005,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
南投縣草屯鎮中正路709號,439,5938030717,23.9805,120.6843,百安大藥局,24小時藥局，每日上午08:00至下午11:00開賣，售完為止,(049)2305542,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
南投縣竹山鎮大明路482號,585,5938041916,23.759,120.6798,大明藥局,快篩實名制，每天16:00開始販售，售完為止;,(049)2652500,羅氏家用新冠病毒抗原自我檢測套組,1671724352,0
雲林縣麥寮鄉中山路313、315號,329,5939131482,23.74947,120.2527,麥津藥局,快篩實名制，每天16:00開始販售，售完為止;,(05)6932258,羅氏家用新冠病毒抗原自我檢測套組,1677820772,0
屏東縣屏東市光復路140－3、142號,563,5943014029,22.66998,120.4838,台大藥師藥局,無,(08)7330587,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
屏東縣潮州鎮介壽路77號1樓,514,5943021695,22.54417,120.5365,立康藥局,快篩實名制上午8:00開始販售，售完為止,(08)7800995,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺北市士林區德行東路109巷119號,828,5901153610,25.11156,121.5288,家安健保藥局,兒童政府免費快篩，成人實名制快篩目前尚有庫存，營業時間內皆可領取;,(02)28322182,羅氏家用新冠病毒抗原自我檢測套組,1676773052,0
臺北市北投區尊賢街253－1號,498,5901160544,25.11817,121.5066,黎明藥局,營業時間星期1-6早上930至1230 下午1600至2100每日 星期日休息,(02)28223795,羅氏家用新冠病毒抗原自我檢測套組,1677148592,0
臺中市沙鹿區中山路461、461－1號1、2樓,572,5903050274,24.24387,120.5615,鹿寮藥局,無,(04)26630677,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市西屯區重慶路139號1樓,506,5903271148,24.16628,120.6563,重慶美得康藥局,無,(04)23111789,羅氏家用新冠病毒抗原自我檢測套組,1682479472,0
臺中市北屯區環中東路二段266、268號1樓,613,5903291257,24.17576,120.7207,新一代何藥局,實名制快篩販賣時間:早上九點開始至晚間十一點止;  (包含0~6歲領用快篩),(04)24364366,羅氏家用新冠病毒抗原自我檢測套組,1682322752,0
臺南市東區崇德路565號,440,5921012870,22.97294,120.2276,麗生藥師藥局,快篩實名制販售時間14:30開始,(06)3356868,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新北市板橋區僑中1街102巷5弄15號1樓,815,5931015605,25.01262,121.4439,僑中藥師藥局,無,(02)29692547,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新北市板橋區三民路1段76號(1樓),442,5931018053,25.02207,121.4793,廣福健保藥局,無,(02)29544288,羅氏家用新冠病毒抗原自我檢測套組,1678272272,0
桃園市中壢區中正路363、365號,384,5932022631,24.95532,121.2163,中壢中正藥局,快篩實名制，每天16:00開始販售，售完為止;,(03)4014100,羅氏家用新冠病毒抗原自我檢測套組,1677114152,0
桃園市中壢區中北路2段39號,1004,5932023807,24.95033,121.224,東興藥局,快篩實名制，每天16:00開始販售，售完為止;,(03)4282611,羅氏家用新冠病毒抗原自我檢測套組,1677246752,0
桃園市大園區菓林里3鄰菓林路51號1樓,440,5932060177,25.07499,121.2585,勝峰藥師藥局,無,(03)3835588,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
桃園市八德區興豐路577號1樓,808,5932084800,24.93075,121.2935,瑞豐藥局,無,(03)3681456,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
彰化縣彰化市民族路212號1樓,479,5937013767,24.071,120.5393,民族藥局,快篩實名制，每天16:00開始販售，售完為止;,(04)7261221,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
南投縣埔里鎮中正路438號,502,5938022064,23.97263,120.9632,大樹埔里藥局,無,(049)2980805,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
南投縣草屯鎮草溪路1026號1樓,598,5938032373,23.97706,120.6819,和平藥局,快篩發放 現場排隊 勿打電話 時間 週一至週五 晚上6:30-8:30 ， 週六下午3:30-5:00 .周日公休.,(049)2310085,羅氏家用新冠病毒抗原自我檢測套組,1682437952,0
高雄市旗山區大同街4號,475,5942031357,22.88333,120.4838,錦昌藥局,無,(07)6613129,羅氏家用新冠病毒抗原自我檢測套組,1677632612,0
屏東縣屏東市廣東路682－2．684號,492,5943014145,22.68527,120.4966,廣東藥局,無,(08)7362210,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺北市中山區天津街66號1樓,585,5901101250,25.05136,121.5233,美日藥局,無,(02)25631662,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺北市中山區長安東路2段181號,517,5901102837,25.04839,121.5426,正傑健保藥局,下午四點開始販售,(02)27310181,羅氏家用新冠病毒抗原自我檢測套組,1678352672,0
臺北市中山區伊通街95號,538,5901103147,25.05305,121.5349,娸淇藥局,口罩販售時間2:30PM(六日無發口罩)4/2-4/5 清明休息,(02)25082762,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺北市中山區長安東路2段171－3號,468,5901103272,25.0484,121.5418,長安藥局,無,(02)27772740,羅氏家用新冠病毒抗原自我檢測套組,1677289502,0
臺北市內湖區成功路3段164號1樓,538,5901113250,25.08035,121.5903,大內湖藥局,無,(02)27956286,羅氏家用新冠病毒抗原自我檢測套組,1676771102,0
臺北市中正區中華路2段39巷10號,407,5901184491,25.03484,121.5074,躍獅南門藥局,口罩販售時段:成人早上9點及晚上7點各200個,(02)23141111,羅氏家用新冠病毒抗原自我檢測套組,1680171362,0
臺北市萬華區萬大路248號實際營業地址1樓、2樓,624,5901192975,25.02626,121.5003,萬華藥局,快篩實名制，每天16:00開始販售，售完為止;,(02)23012221,羅氏家用新冠病毒抗原自我檢測套組,1677488642,0
臺北市文山區木柵路3段108號、110號(1樓、2樓),456,5901203366,24.98866,121.5676,大樹木柵藥局,快篩實名制，每天16:00開始販售，售完為止;,(02)22340110,羅氏家用新冠病毒抗原自我檢測套組,1661136122,0
臺北市文山區羅斯福路6段234之1號,427,5901203375,24.99244,121.5404,大樹景美藥局,快篩實名制，每天16:00開始販售，售完為止;,(02)29322951,羅氏家用新冠病毒抗原自我檢測套組,1676867342,0
臺中市大里區中興路二段101號,974,5903200596,24.10305,120.6885,大樹大里藥局,快篩實名制，每天16:00開始販售，售完為止;,(04)24861133,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市南區台中路66、68號1樓,454,5903250612,24.1339,120.683,杏一南區台中藥局,每日下午4點開始販售實名制快篩，售完為止;一人一卡一盒,(04)22220652,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市西屯區黎明路三段275、277號1樓,375,5903271068,24.17812,120.6373,西墩藥局,快篩實名制，每天16:00開始販售，售完為止;,(04)24510770,羅氏家用新冠病毒抗原自我檢測套組,1658803472,0
臺中市西屯區西屯路二段101號Ｂ棟1樓,576,5903271193,24.16616,120.6531,何安藥局,無,(04)23161110,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市南屯區大敦南路431號1．2樓,394,5903280245,24.13497,120.6476,大墩何藥局,防疫用快篩試劑上午9點開始販售，售完為止,(04)24710655,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市北屯區四平路39號,424,5903290830,24.17885,120.6708,齊方藥局,無,(04)22912192,羅氏家用新冠病毒抗原自我檢測套組,1682394752,0
臺中市北屯區山西路二段274號1樓,312,5903291177,24.177,120.677,大連何藥局,無,(04)22930895,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺南市鹽水區朝琴路126－3號1樓,818,5905020023,23.32228,120.271,大樹鹽水藥局,無,(06)6520432,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺南市東區裕農路302號1樓,678,5905320859,22.98652,120.2287,裕農藥局,無,(06)2092286,羅氏家用新冠病毒抗原自我檢測套組,1678377152,0
臺南市東區崇道路63號1樓,441,5905320911,22.97227,120.2272,大樹崇道藥局,無,(06)2680456,羅氏家用新冠病毒抗原自我檢測套組,1677588722,0
高雄市鳳山區光遠路271號1樓,492,5907010525,22.62596,120.3588,長青連鎖藥局光遠店,實名制快篩早上9點開始販售,(07)7103487,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
高雄市鳳山區五甲一路139號1樓,406,5907011406,22.61968,120.3562,長青連鎖藥局大士店,無,(07)7104618,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
高雄市大樹區久堂里久堂路136號1樓,598,5907070030,22.65813,120.4178,久堂藥局,無,(07)6512800,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
高雄市左營區自由二路350、350－1號,438,5907300686,22.66599,120.3091,左營自由藥局,無,(07)5589991,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
高雄市左營區華夏路325號,449,5907300944,22.67167,120.2972,左營藥局,快篩實名制，每天16:00開始販售，售完為止;,(07)5501017,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
高雄市新興區復興一路76號1樓,1119,5907330200,22.63312,120.3085,新興復興藥局,無,(07)2352550,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新竹市東區新莊里光復路一段362─13號,892,5912012862,24.78419,121.0157,佑信大藥局,無,(03)6663578,羅氏家用新冠病毒抗原自我檢測套組,1682673812,0
新竹市北區湳雅里光華街86之1號1樓及2樓,850,5912042851,24.81723,120.9701,佑全新竹光華藥局,無,(03)5311313,羅氏家用新冠病毒抗原自我檢測套組,1681351502,0
新竹市香山區中華路四段576號1、2樓,327,5912051430,24.78886,120.9297,三姓藥局,無,(03)5385886,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市東區精武路180號1樓,607,5917020211,24.14765,120.691,何藥局,快篩上午9點開始販售，直接販售，售完為止;,(04)23605435,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市南屯區南屯路2段240號,555,5917072251,24.13696,120.6493,五六藥局,快篩週一至週六10 ~ 12:30，14:30起售完為止.(不發號碼牌),(04)24757156,羅氏家用新冠病毒抗原自我檢測套組,1682351552,0
嘉義市西區番社里中山路344號1樓,553,5922020634,23.47984,120.4473,利安藥局,無,(05)2225756,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新北市板橋區忠孝路33號(1樓),276,5931017529,25.00206,121.4608,埔全藥局,實名快篩 可以加line詢問,(02)29567309,羅氏家用新冠病毒抗原自我檢測套組,1659509702,0
新北市三重區集美街158號1樓,490,5931025870,25.05306,121.4898,宏安藥局,無,(02)29785866,羅氏家用新冠病毒抗原自我檢測套組,1659368763,0
新北市新店區中正路76巷18號1樓,538,5931052251,24.97085,121.5443,昇育健康藥局,無,(02)86679631,羅氏家用新冠病毒抗原自我檢測套組,1681969952,0
新北市新莊區建中街22號1樓,623,593106A600,25.03766,121.4493,全鎵藥局,0900-2300販售快篩試劑,(02)22761550,羅氏家用新冠病毒抗原自我檢測套組,1676723582,0
新北市新莊區幸福路48號1樓、幸福路64巷2弄16號1樓,505,593106B027,25.04953,121.4577,樂福藥局,無,(02)29923388,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新北市新莊區新泰路59號1樓、2樓,588,593106B107,25.03405,121.4494,大樹新莊藥局,快篩實名制，每天16:00開始販售，售完為止;,(02)22010566,羅氏家用新冠病毒抗原自我檢測套組,1661159822,0
新北市淡水區中山路127號(1、2樓),560,5931102461,25.17107,121.4414,淡水藥局,快篩實名制，每天16:00開始販售，售完為止;,(02)86313663,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新北市蘆洲區中山一路201、203號,436,5931140158,25.07655,121.4687,全民藥局,無,(02)22837168,羅氏家用新冠病毒抗原自我檢測套組,1681314752,0
新北市蘆洲區民族路265號1樓,442,5931143300,25.09063,121.4762,大樹蘆洲藥局,快篩實名制，每天16:00開始販售，售完為止;,(02)22810747,羅氏家用新冠病毒抗原自我檢測套組,1654703162,0
桃園市桃園區南平路302－1號1樓,317,5932014059,25.01855,121.2989,桃園南平藥局,無,(03)3165222,羅氏家用新冠病毒抗原自我檢測套組,1677307022,0
桃園市中壢區榮民路48號1樓,470,5932023281,24.96956,121.2606,裕翔藥局,營業時間均有販售,(03)4355499,羅氏家用新冠病毒抗原自我檢測套組,1682766872,0
桃園市中壢區忠孝路198號,386,5932023567,24.97719,121.2553,內壢成章藥局,快篩實名制，每天16:00開始販售，售完為止;,(03)4524123,羅氏家用新冠病毒抗原自我檢測套組,1677384242,0
桃園市中壢區龍東路44號1樓,368,5932024215,24.9284,121.2502,幸運星藥師藥局,0-6歲兒童&快篩實名制08:30開始依量販售，售完為止,(03)4563356,羅氏家用新冠病毒抗原自我檢測套組,1677585902,0
桃園市中壢區中山東路2段193號,595,5932024279,24.95171,121.2404,中壢環東藥局,快篩實名制，每天16:00開始販售，售完為止;,(03)4562345,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
桃園市中壢區龍東路二五八號,793,5932028348,24.93062,121.2544,田倉藥局,無,(03)4379331,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
桃園市中壢區中正路263號,679,593202A244,24.95495,121.2193,澤仁藥局,販賣時段:下午 2:30 - 售完為止,(03)4252254,羅氏家用新冠病毒抗原自我檢測套組,1668070712,0
桃園市蘆竹區忠孝西路24號,511,5932051329,25.04425,121.2924,恆安藥局,無,(03)2120206,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
桃園市蘆竹區南昌路254號,430,5932052871,25.04012,121.2913,政興藥局,快篩試劑星期一~星期六販售 6/3上午營業，午晚休息，6/4全日營業，6/5全日休息,(03)3215544,羅氏家用新冠病毒抗原自我檢測套組,1681401152,0
桃園市新屋區中山路324、326號1樓,635,5932111286,24.97287,121.1053,新中藥局,快篩實名制，每天16:00開始販售，售完為止;,(03)4971232,羅氏家用新冠病毒抗原自我檢測套組,1677375932,0
桃園市觀音區成功路一段781號,656,5932124381,25.05221,121.119,日昇藥局,無,(03)4834212,羅氏家用新冠病毒抗原自我檢測套組,1663862192,0
苗栗縣苗栗市建功里中正路222號,521,5935012002,24.56472,120.824,好鄰居藥局,無,(037)350395,羅氏家用新冠病毒抗原自我檢測套組,1654703162,0
苗栗縣苑裡鎮為公路32－1號,581,5935021430,24.44247,120.6541,苑裡藥局,無,(037)851331,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市大雅區月祥路912號,632,5936100118,24.24076,120.6292,保昇藥局,即日起週一到週日現場販售，售完為止,(04)25662495,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市烏日區中山路一段387號1樓,422,5936150341,24.10773,120.6388,原全成藥局,實名制快篩販售時間:早上9點~晚上9點＂售完為止！※《實際庫存》可查詢快篩地圖※,(04)23361818,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
彰化縣鹿港鎮中正路193號,690,5937021849,24.05491,120.4405,大樹鹿港藥局,快篩實名制，每天16:00開始販售，售完為止;,(04)7772226,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
彰化縣員林市大同路二段207號,457,5937052488,23.96891,120.5745,大樹員林藥局,快篩實名制，每天16:00開始販售，售完為止;,(04)8331353,羅氏家用新冠病毒抗原自我檢測套組,1659001982,0
彰化縣溪湖鎮彰水路三段277、279號1樓,651,5937061736,23.95959,120.4801,平和藥局,無,(04)8816880,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
南投縣草屯鎮虎山路489－1號,422,5938032417,23.96869,120.6871,虎山藥局,快篩販售時間:09:00-17:00 ;每周日公休,(049)2371389,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
南投縣草屯鎮碧山路145、147號,878,5938032480,23.9778,120.6834,草屯藥局,無,(049)2362992,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
屏東縣屏東市棒球路89號,78,5943012570,22.65578,120.4807,和信藥局,5/8(日)早上8點  5/9(一)早上8點  開始 銷售快篩請排隊購買不發號碼牌 營業時間8-12 15-18 19-21,(08)7515918,羅氏家用新冠病毒抗原自我檢測套組,1651967552,0
屏東縣屏東市中華路8號,1236,5943012909,22.67132,120.4896,三和藥局,無,(08)7322519,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
屏東縣屏東市民生路57－21號,765,5943014234,22.66399,120.5038,屏大藥局,無,(08)7220369,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
屏東縣潮州鎮同榮里中山路70號,485,5943020125,22.54973,120.5415,信安西藥局,實名制快篩常態販賣;售完為止;週六週日不營業;,(08)7882176,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
屏東縣潮州鎮介壽路1－1號,496,5943021720,22.54448,120.536,潮州藥局,無,(08)7894000,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
屏東縣九如鄉九如路二段230號,668,5943081164,22.73311,120.4893,九如藥局,無,(08)7397777,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
澎湖縣馬公市大勇街61號,3,5944011442,23.57207,119.5715,澎躍藥局,快篩實名制從PM3:00開始販售，售完為止;,(06)9276186,羅氏家用新冠病毒抗原自我檢測套組,1651910642,0
臺北市大安區敦化南路2段63巷65號,476,5901023215,25.03103,121.552,大愛健康藥局,無,(02)27092156,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市豐原區圓環東路617號1樓,1036,5903010485,24.25084,120.7283,大樹圓環藥局,無,(04)25122212,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺中市大甲區順天路146號1樓,586,5903030085,24.34495,120.6224,廣元藥局,上午8點10分開始販賣名制快篩試劑.售完為止,(04)26872843,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
臺南市新營區中山路219號,889,5905010072,23.30286,120.3146,長壽藥局,快篩販售時間:8:00~22:00,(06)6324001,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
基隆市中山區中山二路43號,452,5911050162,25.13786,121.7405,錦泰藥局,快篩販賣時間星期一至五晚上7點，星期六，星期日下午5點,(02)24228523,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
基隆市中山區中和路168巷3弄20號,813,5911051365,25.14982,121.717,大慶大藥局,無,(02)24378640,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新竹市東區新莊里長春街37號,408,5912010215,24.78573,121.0143,李藥局,周日休息,(03)5779177,羅氏家用新冠病毒抗原自我檢測套組,1670514152,0
嘉義市東區東平里民權路87號,752,5922010754,23.48392,120.4618,松柏藥局,無,(05)2780909,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
嘉義市西區垂楊路501號,322,5922028881,23.47297,120.4422,中興中西藥局,無,(05)2353096,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
新北市三重區溪尾街205號,449,5931021372,25.08081,121.4886,福昌大藥局,快篩販賣時間上午9點至晚上10點,(02)29714069,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
桃園市中壢區中北路93號1樓,429,5932021401,24.95653,121.238,懷仁藥師健保藥局,實名制快篩銷售\5月7號更改時間為下午5:00\星期日沒有販售,(03)4378466,羅氏家用新冠病毒抗原自我檢測套組,1679054672,0
桃園市中壢區成章二街141號1樓,524,5932021812,24.98025,121.2568,慧中健保藥局,每日4:30開始領號碼牌販售快篩試劑,(03)4556129,羅氏家用新冠病毒抗原自我檢測套組,1675674962,0
新竹縣竹北市自強南路160號,516,5933053523,24.816,121.0248,佑全竹北自強南藥局,實名制快篩每日1430開始發放， 0-6歲免費快篩10點開始發放,(03)6681950,羅氏家用新冠病毒抗原自我檢測套組,1677563552,0
苗栗縣頭份市建國路128號1樓,480,5935052006,24.69584,120.9099,懷恩中西藥局,營業時間:0730-2300,(037)683981,羅氏家用新冠病毒抗原自我檢測套組,1682783552,0
